"_","Id","Name","AccountId","IsClosed","IsWon","Type","Industry__c","CloseDate","StageName","Lost_Reason__c","Lost_to_Competitor__c","With_Competitor__c","Won_Loss_Detail__c","Description"
"[Opportunity]","0060L00000kNrWqQAK","Seniors Helping Seniors, Llc - 1/2018","001E0000016WNmtIAG","true","false","New Business","Healthcare","2018-01-12","Closed Lost","Delayed Opportunity","","","","10-12-17  This is an all franchisee model.  150  franchisees and 200 locations.  He really got the need for this and saw the value of having their local SEO optimized.  Loved the competitive info - wanted us to do a ""study"" on one particular location in Fallbrook.  Wants Homestead and ComfrotKeeppers at the competitors.  Wants me to pitch the new franchisee committee partnership in the next month and he foresees this as a cost that comes from the :""national promotional fund""  set up in the next 6 months.  Sending over the info for the guy in Fallbrook in the meantime."
"[Opportunity]","0060L00000kNs4XQAS","Mitchell - 12/2017","0010L00001piC1qQAE","true","false","New Business","Agency","2017-12-31","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060L00000kNtQtQAK","GDC Properties, LLC - 4/2018","0010L00001piOywQAE","true","false","New Business","Multi-Family","2018-04-30","Closed Lost","Lost to Competitor","","","","Met with Paige - finally.  We had scheduled a demo a few months back which she never followed through with.  She reached back out and wanted pricing on 20 properties or their entire portfolio of 54 properties.  Not currently using anything.  It was a brief meeting while she was on the move.  She's taking it back to the team - Currently following up.."
"[Opportunity]","0060L00000kMjacQAC","regal cinemas - 9/2017","0010L00001ouTWYQA2","true","false","New Business","Other","2017-09-30","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060L00000kMjciQAC","Anoinette Bradshaw","0010L00001ouTZmQAM","true","false","New Business","Agency","2017-09-30","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060L00000kMkJwQAK","Partners Marketing Group - 11/2017","0010L00001ie9zhQAA","true","false","New Business","Agency","2017-11-06","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","0060L00000kMkLTQA0","Dygen Digital","0010L00001ouUmHQAU","true","true","New Business","Agency","2017-10-15","Closed Won","","","","",""
"[Opportunity]","0060L00000kN9w3QAC","EverSpark Interactive - 12/2017","001E000001drDQuIAM","true","false","New Business","Agency","2017-12-20","Closed Lost","Lost to Competitor","Brightlocal","SweetIQ","",""
"[Opportunity]","0060L00000kNB3MQAW","Newby Management - 11/2017","0010L00001idaUIQAY","true","false","New Business","Multi-Family","2017-11-14","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060L00000kNBCJQA4","CareOne, LLC - 11/2017","001E000000jC9UrIAK","true","false","New Business","Healthcare","2017-11-28","Closed Lost","Delayed Opportunity","","Yext","",""
"[Opportunity]","0060L00000kNBoXQAW","Oak Residential Partners - 12/2017","0010L00001ow228QAA","true","false","New Business","Multi-Family","2017-12-28","Closed Lost","Price/Budget","","SOCi","",""
"[Opportunity]","0060L00000kNDC4QAO","Merrick Towle Communications - 12/2017","0010L00001n7Vv5QAE","true","false","New Business","Agency","2017-12-27","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","0060L00000kNDdkQAG","WORLDLINK INTEGRATION GROUP - 4/2018","0010L00001ow7JyQAI","true","false","New Business","Agency","2018-04-30","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060L00000kNDgFQAW","Floor and Decor Outlets of America, Inc. - 12/2017","001E000000xGDP0IAO","true","false","New Business","Retail","2017-12-22","Closed Lost","Lost to Competitor","","Momentfeed","",""
"[Opportunity]","0060L00000kNDr8QAG","The Morgan Group - 11/2017","001E000001UjCceIAF","true","false","New Business","Real Estate","2017-11-27","Closed Lost","Reseller Opportunity","","G5","",""
"[Opportunity]","0060L00000kNDtiQAG","The Tombras Group - 11/2017","001E000001fqDamIAE","true","false","New Business","Agency","2017-11-22","Closed Lost","Customer Changed Priorities","","Reputation.com","",""
"[Opportunity]","0060L00000kNDv5QAG","Fun Brands - 12/2017","001E00000169SYvIAM","true","false","New Business","Local Services","2017-12-31","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","0060L00000kNE92QAG","Borger Management - 11/2017","0010L00001mONqUQAW","true","false","New Business","Real Estate","2017-11-22","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060L00000kNGXcQAO","Madison Apartment Group, L.P. - 1/2018","001E000000jCqAjIAK","true","false","New Business","Multi-Family","2018-01-16","Closed Lost","Customer Stopped Responding","","SOCi","",""
"[Opportunity]","0060L00000kNGiQQAW","Goodwill Industries Of Greater Grand Rapids - 11/2017","001E000001Ep6a4IAB","true","false","New Business","Other","2017-11-27","Closed Lost","Price/Budget","","","",""
"[Opportunity]","0060L00000mK1ruQAC","Hoag Memorial Hospital Presbyterian-","001E000001EqEDdIAN","true","true","New Business","Healthcare","2018-03-23","Closed Won","Product Feature: All-In-One Dash","","Reputology","","First meeting with Martine Graham the marketing manager at Hoag Hospital group. He came to us when he was doing a search for reputation management online.Has been with Reputology however because of losing yelp reviews as of February 1 needed to find a new provider. He is vetting other providers although at the end of the call he told me he is leaning towards Chatmeter because he loved our platform and enjoyed the presentation. HereHe uses a product called simply measured to measureFacebook activity like posts and lakes and also other analytics and he thinks he can replace simply measured by our platform and the analytics we are pulling in. They have 55 locations and will probably out on more locations this year to get up too to closer to hundred. Looking to make a decision in the next couple of weeks."
"[Opportunity]","0060L00000mK1sJQAS","goodbed.com - 3/2018","0010L00001m5RVRQA2","true","false","New Business","Retail","2018-03-31","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060L00000mK1tWQAS","Brandwatch - 3/2018","0010L00001icQAYQA2","true","false","New Business","Agency","2018-03-31","Closed Lost","No Show","","","",""
"[Opportunity]","0060L00000mK2rCQAS","Neustar - 3/2018","0010L00001rI2AJQA0","true","false","New Business","Agency","2018-03-31","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060L00000mK2vyQAC","NavAds - 3/2018","0010L00001n6oLSQAY","true","false","New Business","Agency","2018-03-31","Closed Lost","Customer Not Qualified","","","",""
"[Opportunity]","0060L00000mK38EQAS","Pacific Dental Services - 3/2018","001E000001dr0yGIAQ","true","false","New Business","Healthcare","2018-03-31","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060L00000mK3GIQA0","Gap Brands - iProspect","0010L00001rI2eJQAS","true","false","New Business","Agency","2018-06-29","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","0060L00000mKpMSQA0","HappyCo - 4/2018","0010L00001omYfgQAE","true","false","New Business","Software","2018-04-30","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060L00000mKrPwQAK","The Learning House - 4/2018","0010L00001rnsb0QAA","true","false","New Business","Education","2018-04-30","Closed Lost","Price/Budget","","","",""
"[Opportunity]","0060L00000mKrjSQAS","Poindexter Consulting Group - 3/2018","0010L00001rnsqFQAQ","true","false","New Business","Agency","2018-03-31","Closed Lost","No Show","","","",""
"[Opportunity]","0060L00000mKrnZQAS","The Human Bean - 3/2018","001E000001EqEFXIA3","true","false","New Business","Restaurant","2018-03-31","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060L00000mKrsUQAS","TD Food Group, Inc. pizza hut - 3/2018","001E000000qJiWiIAK","true","false","New Business","Restaurant","2018-03-31","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","0060L00000mKs8NQAS","Solera Holdings Inc - 3/2018","0010L00001oo5dzQAA","true","false","New Business","Agency","2018-03-31","Closed Lost","No Show","","","",""
"[Opportunity]","0060L00000mKs9pQAC","Brandywine Senior Living - 5/2018","0010L00001idaUcQAI","true","false","New Business","Healthcare","2018-05-31","Closed Lost","Delayed Opportunity","","","","Met with Laura at Global first.  They have 26 locations.  Don't get much reviews and don't actively ask for them.  Does everything manually and gets alerts from Google and FB and Yelp when there are reviews.  Been looking at companies who provide a kiosk or ""tablet"" to have at each senior living facility.  She was most interested in accessing our social media tab.  And also stated her IT department insists on having outside tech be integrated with their software.  Doesn't sound like a great opp.  Told her we can def provide her social and their IT can integrate with our API.  She wants followup but tempered it with really leaning to the kiosk solution."
"[Opportunity]","006E000000Ezo9bIAB","US Seamless, Western Products (The Context Network) - 4/2014","001E000000okg9KIAQ","true","false","New Business","Local Services","2014-04-30","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","006E000000GezVBIAZ","Booster Juice","001E000000heZEWIA2","true","true","New Business","Restaurant","2014-04-11","Closed Won","","","","",""
"[Opportunity]","006E000000F0187IAB","AR Marketing, Inc. - 8/2017","001E000000paxHnIAI","true","false","New Business","Agency","2017-08-28","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000Gf3FKIAZ","Launch Agency","001E000000r2oorIAA","true","true","New Business","Agency","2014-04-28","Closed Won","","","Reputology","",""
"[Opportunity]","006E000000Gf3OvIAJ","Bright Now!","001E000000UfcifIAB","true","false","New Business","Agency","2014-04-18","Closed Lost","Customer Stopped Responding","","","",""
"[Opportunity]","006E000000F05kHIAR","Town Fair Tires","001E000000pbEiBIAU","true","true","New Business","Retail","2014-02-24","Closed Won","","","","",""
"[Opportunity]","006E000000Gf4MbIAJ","Accenture","0010L00001ieAynQAE","true","false","New Business","Agency","2014-05-01","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","006E000000F05s8IAB","Property Solutions","001E000000jphJkIAI","true","true","New Business","Software","2014-08-01","Closed Won","","","Yext","",""
"[Opportunity]","006E000000GfLalIAF","LEAP- Agency","001E000000r4CxeIAE","true","false","New Business","Agency","2014-03-31","Closed Lost","Customer Stopped Responding","","","","An agency with two main business client types. Franchises and SMBs"
"[Opportunity]","006E000000F0E1XIAV","2 be Advertising-","001E000000zJhTeIAK","true","true","New Business","Agency","2014-02-21","Closed Won","","","","",""
"[Opportunity]","006E000000GgDCdIAN","CDI","001E000000rWv17IAC","true","true","New Business","Healthcare","2014-05-30","Closed Won","","","Yext","",""
"[Opportunity]","006E000000GgQpAIAV","Greystar Real Estate Partners, LLC - 11/2014","001E000000UfccsIAB","true","false","New Business","Multi-Family","2014-11-30","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000GgjVpIAJ","Monkey Bread - Back Yard Burger","001E000000hdASjIAM","true","false","New Business","Restaurant","2014-07-04","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000IQy7jIAD","CherryBerry Yogurt Bar - 1/2015","001E000000qJhZQIA0","true","false","New Business","Restaurant","2015-01-31","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000GgpLcIAJ","TwinBear Management","001E000001cEPjxIAG","true","false","New Business","Restaurant","2014-12-31","Closed Lost","Customer Not Qualified","They have no idea what they're talking about.","","",""
"[Opportunity]","006E000000IQy8XIAT","Cottman Transmission Systems, LLC - 7/2014","001E000000qJhcXIAS","true","false","New Business","Automotive","2014-07-04","Closed Lost","Delayed Opportunity","","","",""
"[Opportunity]","006E000000Ggy7aIAB","LeadBurst Marketing-","001E000000sVuabIAC","true","false","New Business","Agency","2014-06-30","Closed Lost","Customer Changed Priorities","","","",""
"[Opportunity]","006E000000IQyA9IAL","Walt Disney World Co. - 8/2014","001E000000mswlcIAA","true","false","New Business","Retail","2014-08-29","Closed Lost","Customer Stopped Responding","","","","Discussed with team internally.  Weighing out a few options but likes our dashboard ease of use.  Will let me know update soon."
